parent_id;area_name;latitude;longitude
4410;Mojosarirejo;-7.43;112.348
4410;Mojowiryo;-7.418;112.355
4410;Mojowatesrejo;-7.407;112.352
4410;Mojogebang;-7.408;112.362
4410;Mojopilang;-7.408;112.374
4410;Mojokusumo;-7.415;112.38
4410;Japanan;-7.418;112.39
4410;Mojokumpul;-7.402;112.394
4410;Tanjungan;-7.389;112.4
4410;Mojorejo;-7.387;112.384
4410;Mojodadi;-7.397;112.382
4410;Kemlagi;-7.396;112.374
4410;Mojowono;-7.396;112.368
4410;Pandankrajan;-7.389;112.358
4410;Mojodowo;-7.392;112.35
4410;Hutan;-7.372;112.366
4411;Mlirip;-7.447;112.445
4411;Penompo;-7.436;112.444
4411;Canggu;-7.428;112.458
4411;Ngabar;-7.42;112.44
4411;Banjarsari;-7.421;112.416
4411;Sawo;-7.413;112.405
4411;Mojorejo;-7.39;112.412
4411;Jolotundo;-7.402;112.42
4411;Kupang;-7.406;112.43
4411;Bendung;-7.397;112.444
4411;Mojolebak;-7.405;112.456
4411;Paringan;-7.395;112.464
4411;Jetis;-7.416;112.472
4411;Perning;-7.407;112.484
4411;Sidorejo;-7.389;112.474
4411;Lakardowo;-7.37;112.464
4411;Hutan;-7.386;112.425
4412;Cendoro;-7.346;112.37
4412;Simongagrok;-7.336;112.359
4412;Sumberwuluh;-7.335;112.384
4412;Talunblandong;-7.32;112.413
4412;Cinandang;-7.332;112.408
4412;Gunungsari;-7.349;112.403
4412;Dawarblandong;-7.337;112.417
4412;Pulorejo;-7.325;112.43
4412;Jatirowo;-7.345;112.43
4412;Suru;-7.363;112.43
4412;Bangeran;-7.371;112.442
4412;Pucuk;-7.34;112.444
4412;Banyulegi;-7.317;112.445
4412;Gunungan;-7.321;112.455
4412;Brayublandong;-7.348;112.458
4412;Madureso;-7.342;112.474
4412;Temuireng;-7.322;112.467
4412;Randegan;-7.316;112.476
4412;Hutan;-7.36;112.386
4413;Bandar Kedung Mulyo;-7.589;112.119
4413;Mojokambang;-7.605;112.132
4413;Barong Sawahan;-7.602;112.146
4413;Kayen;-7.586;112.14
4413;Gondang Manis;-7.585;112.13
4413;Pucang Simo;-7.563;112.132
4413;Brodot;-7.556;112.123
4413;Brangkal;-7.543;112.143
4413;Banjar Sari;-7.554;112.149
4413;Tinggar;-7.551;112.161
4413;Karang Dagangan;-7.538;112.165
4414;Jantiganggong;-7.607;112.161
4414;Kepuhkajang;-7.595;112.165
4414;Sumberagung;-7.591;112.153
4414;Pagerwojo;-7.573;112.15
4414;Perak;-7.581;112.156
4414;Sembung;-7.585;112.17
4414;Glagahan;-7.574;112.181
4414;Kalang Semanding;-7.571;112.171
4414;Gadingmangu;-7.568;112.16
4414;Plosogenuk;-7.55;112.174
4414;Sukorejo;-7.552;112.185
4414;Temuwulan;-7.567;112.193
4414;Cangkringrandu;-7.554;112.197
4415;Pucangro;-7.666;112.215
4415;Kedungturi;-7.648;112.214
4415;Japanan;-7.64;112.222
4415;Blimbing;-7.637;112.232
4415;Mentaos;-7.629;112.22
4415;Sukoiber;-7.635;112.21
4415;Sukopinggir;-7.633;112.199
4415;Bugasur Kedaleman;-7.646;112.197
4415;Gudo;-7.632;112.188
4415;Wangkalkepuh;-7.622;112.182
4415;Pesanggrahan;-7.621;112.191
4415;Krembangan;-7.615;112.199
4415;Sepanyul;-7.614;112.207
4415;Godong;-7.596;112.197
4415;Mejoyolosari;-7.606;112.187
4415;Plumbon Gambang;-7.615;112.178
4415;Gempol Legundi;-7.606;112.174
4415;Tanggungan;-7.588;112.184
4416;Kayangan;-7.623;112.233
4416;Puton;-7.635;112.242
4416;Bendet;-7.62;112.245
4416;Bulurejo;-7.626;112.262
4416;Grogol;-7.612;112.259
4416;Jatirejo;-7.601;112.246
4416;Cukir;-7.612;112.239
4416;Kwaron;-7.602;112.233
4416;Keras;-7.611;112.219
4416;Watugaluh;-7.597;112.21
4416;Jatipelem;-7.581;112.194
4416;Brambang;-7.576;112.207
4416;Pundong;-7.587;112.214
4416;Diwek;-7.592;112.234
4416;Ceweng;-7.584;112.24
4416;Bandung;-7.592;112.257
4416;Kedawong;-7.58;112.251
4416;Ngudirejo;-7.572;112.251
4416;Balong Besuk;-7.579;112.23
4416;Pandanwangi;-7.571;112.222
4417;Jombok;-7.691;112.229
4417;Genukwatu;-7.704;112.247
4417;Rejoagung;-7.716;112.265
4417;Kauman;-7.7;112.262
4417;Ngoro;-7.686;112.27
4417;Badang;-7.68;112.255
4417;Pulorejo;-7.676;112.239
4417;Banyuarang;-7.659;112.226
4417;Sidowarek;-7.652;112.237
4417;Kesamben;-7.666;112.264
4417;Kertorejo;-7.661;112.275
4417;Gajah;-7.653;112.251
4417;Sugihwaras;-7.641;112.259
4418;Kedungpari;-7.633;112.274
4418;Karanglo;-7.643;112.279
4418;Latsari;-7.66;112.288
4418;Mojowarno;-7.643;112.295
4418;Penggaron;-7.646;112.311
4418;Mojoduwur;-7.633;112.318
4418;Mojowangi;-7.629;112.303
4418;Gondek;-7.62;112.283
4418;Gedangan;-7.61;112.288
4418;Mojojejer;-7.62;112.302
4418;Japanan;-7.625;112.331
4418;Grobogan;-7.607;112.345
4418;Rejoslamet;-7.605;112.331
4418;Selorejo;-7.606;112.308
4418;Menganto;-7.603;112.296
4418;Sidokerto;-7.592;112.3
4418;Sukomulyo;-7.581;112.312
4418;Catak Gayam;-7.599;112.318
4418;Wringinpitu;-7.592;112.33
4418;Hutan;-7.642;112.34
4419;Kebondalem;-7.711;112.282
4419;Mundusewu;-7.706;112.292
4419;Pakel;-7.714;112.313
4419;Karangan;-7.727;112.321
4419;Ngampungan;-7.702;112.318
4419;Jenisgelaran;-7.698;112.34
4419;Bareng;-7.684;112.31
4419;Tebel;-7.679;112.284
4419;Mojotengah;-7.66;112.297
4419;Banjaragung;-7.666;112.309
4419;Nglebak;-7.664;112.324
4419;Pulosari;-7.678;112.341
4419;Ngrimbi;-7.656;112.335
4420;Galengdowo;-7.76;112.381
4420;Wonomerto;-7.734;112.348
4420;Jarak;-7.752;112.413
4420;Sambirejo;-7.727;112.377
4420;Wonosalam;-7.706;112.373
4420;Carangwulung;-7.701;112.393
4420;Panglungan;-7.701;112.415
4420;Wonokerto;-7.67;112.368
4420;Sumberjo;-7.655;112.382
4421;Kedunglumpang;-7.622;112.377
4421;Dukuh Mojo;-7.586;112.359
4421;Karangwinongan;-7.588;112.349
4421;Kademangan;-7.578;112.342
4421;Janti;-7.578;112.327
4421;Tejo;-7.568;112.314
4421;Gambiran;-7.569;112.334
4421;Kauman;-7.573;112.33
4421;Mojotrisno;-7.574;112.357
4421;Tanggalrejo;-7.574;112.368
4421;Dukuhdimoro;-7.556;112.36
4421;Miagan;-7.563;112.356
4421;Mancilan;-7.563;112.342
4421;Betek;-7.552;112.344
4421;Karobelah;-7.535;112.351
4421;Murukan;-7.542;112.362
4421;Johowinong;-7.528;112.36
4421;Seketi;-7.522;112.371
4422;Plosokerep;-7.538;112.29
4422;Jogoloyo;-7.549;112.301
4422;Palrejo;-7.554;112.318
4422;Plemahan;-7.551;112.332
4422;Brudu;-7.543;112.319
4422;Badas;-7.534;112.308
4422;Nglele;-7.531;112.3
4422;Trawasan;-7.519;112.302
4422;Sebani;-7.517;112.321
4422;Mlaras;-7.532;112.321
4422;Segodorejo;-7.527;112.331
4422;Kedungpapar;-7.534;112.34
4422;Sumobito;-7.519;112.343
4422;Curah Malang;-7.512;112.362
4422;Budugsidorejo;-7.499;112.369
4422;Kendalsari;-7.493;112.356
4422;Talun Kidul;-7.509;112.346
4422;Madyo Puro;-7.507;112.337
4422;Bakalan;-7.502;112.327
4422;Gedangan;-7.498;112.315
4422;Mentoro;-7.509;112.312
4423;Jogoroto;-7.597;112.273
4423;Jarak Kulon;-7.595;112.285
4423;Alang Alang Caruban;-7.58;112.289
4423;Sukosari;-7.574;112.296
4423;Sawiji;-7.573;112.279
4423;Mayangan;-7.571;112.266
4423;Sumber Mulyo;-7.559;112.255
4423;Ngumpul;-7.557;112.272
4423;Tambar;-7.556;112.282
4423;Janti;-7.555;112.291
4423;Sambirejo;-7.562;112.3
4424;Kepuhkembeng;-7.538;112.256
4424;Keplaksari;-7.543;112.264
4424;Peterongan;-7.543;112.277
4424;Mancar;-7.533;112.275
4424;Kebontemu;-7.526;112.261
4424;Dukuh Klopo;-7.509;112.259
4424;Tanjung Gunung;-7.511;112.269
4424;Morosunggingan;-7.523;112.272
4424;Tugusumberjo;-7.521;112.287
4424;Senden;-7.508;112.297
4424;Bongkot;-7.505;112.282
4424;Sumberagung;-7.495;112.271
4424;Tengaran;-7.486;112.28
4424;Ngrandu Lor;-7.497;112.295
4425;Tunggorono;-7.552;112.209
4425;Jabon;-7.565;112.212
4425;Sengon;-7.552;112.224
4425;Jombatan;-7.558;112.23
4425;Plandi;-7.565;112.24
4425;Kaliwungu;-7.558;112.237
4425;Jelakombo;-7.55;112.245
4425;Kepanjen;-7.547;112.239
4425;Kepatihan;-7.543;112.234
4425;Pulo Lor;-7.542;112.225
4425;Denanyar;-7.535;112.214
4425;Jombang;-7.536;112.232
4425;Candi Mulyo;-7.536;112.243
4425;Mojongapit;-7.538;112.25
4425;Dapur Kejambon;-7.52;112.249
4425;Sambong Dukuh;-7.528;112.236
4425;Tambak Rejo;-7.519;112.236
4425;Plosogeneng;-7.519;112.219
4425;Banjar Dowo;-7.526;112.198
4425;Sumberjo;-7.518;112.193
4426;Turi Pinggir;-7.515;112.157
4426;Gongseng;-7.512;112.167
4426;Balongsari;-7.521;112.179
4426;Sumbersari;-7.508;112.193
4426;Ngogri;-7.5;112.199
4426;Sidomulyo;-7.499;112.219
4426;Balonggemek;-7.481;112.222
4426;Kedung Rejo;-7.47;112.222
4426;Pacar Peluk;-7.477;112.21
4426;Dukuh Arum;-7.489;112.212
4426;Sumber Agung;-7.49;112.204
4426;Sudimoro;-7.496;112.183
4426;Megaluh;-7.496;112.174
4427;Mojokrapak;-7.508;112.228
4427;Kali Kejambon;-7.505;112.25
4427;Kedung Losari;-7.493;112.255
4427;Tamping Mojo;-7.499;112.242
4427;Pesantren;-7.493;112.232
4427;Tembelang;-7.482;112.235
4427;Kedung Otok;-7.483;112.257
4427;Rejoso Pinggir;-7.473;112.275
4427;Pulorejo;-7.475;112.259
4427;Sentul;-7.472;112.239
4427;Bedah Lawak;-7.461;112.232
4427;Gabusbanaran;-7.464;112.244
4427;Pulo Gedang;-7.461;112.251
4427;Jati Wates;-7.46;112.268
4427;Kepuh Doko;-7.449;112.262
4428;Kedung Betik;-7.475;112.294
4428;Kedung Mlati;-7.486;112.312
4428;Watu Dakon;-7.486;112.331
4428;Carang Rejo;-7.492;112.344
4428;Jombok;-7.476;112.372
4428;Blimbing;-7.463;112.388
4428;Wuluh;-7.461;112.361
4428;Pojok Rejo;-7.471;112.348
4428;Kesamben;-7.466;112.331
4428;Podoroto;-7.468;112.318
4428;Jombatan;-7.459;112.308
4428;Jati Duwur;-7.445;112.294
4428;Pojok Kulon;-7.462;112.286
4428;Gumulan;-7.448;112.28
4429;Sidokaton;-7.424;112.275
4429;Tapen;-7.431;112.287
4429;Bakalanrayung;-7.422;112.293
4429;Randuwatang;-7.436;112.3
4429;Sumber Teguh;-7.422;112.305
4429;Menturus;-7.44;112.314
4429;Kudubanjar;-7.429;112.318
4429;Made;-7.409;112.309
4429;Kepuhrejo;-7.408;112.297
4429;Bendungan;-7.416;112.282
4429;Katemas;-7.402;112.28
4429;Hutan;-7.395;112.296
4430;Keboan;-7.447;112.329
4430;Ketapang Kuning;-7.437;112.33
4430;Kedung Bogo;-7.432;112.339
4430;Ngusikan;-7.418;112.339
4430;Sumber Nongko;-7.417;112.324
4430;Manunggal;-7.405;112.337
4430;Ngampel;-7.397;112.342
4430;Mojodanu;-7.394;112.33
4430;Cupak;-7.378;112.297
4430;Asem Gede;-7.36;112.303
4430;Kromong;-7.359;112.326
4430;Hutan;-7.374;112.31
4431;Tanggung Kramat;-7.463;112.21
4431;Rejoagung;-7.455;112.219
4431;Losari;-7.447;112.226
4431;Ploso;-7.445;112.234
4431;Jatigedong;-7.443;112.251
4431;Dadi Tunggal;-7.437;112.272
4431;Gedongombo;-7.43;112.262
4431;Jatibanjar;-7.421;112.246
4431;Pager Tanjung;-7.435;112.238
4431;Pandan Blole;-7.423;112.231
4431;Kedungdowo;-7.429;112.223
4431;Bawangan;-7.441;112.218
4431;Kebon Agung;-7.437;112.21
4432;Marmoyo;-7.403;112.15
4432;Tanjung Wadung;-7.409;112.178
4432;Mangunan;-7.406;112.199
4432;Kedung Jati;-7.42;112.214
4432;Kabuh;-7.403;112.213
4432;Karang Pakis;-7.396;112.226
4432;Banjar Dowo;-7.411;112.233
4432;Sumberringin;-7.401;112.243
4432;Sumber Gondang;-7.402;112.25
4432;Kauman;-7.417;112.262
4432;Munung Kerep;-7.4;112.268
4432;Genengan Jasem;-7.4;112.26
4432;Manduro;-7.38;112.229
4432;Sukodadi;-7.369;112.215
4432;Pengampon;-7.375;112.201
4432;Sumberaji;-7.371;112.175
4432;Hutan;-7.379;112.199
4433;Klitih;-7.442;112.107
4433;Plabuhan;-7.455;112.16
4433;Kampungbaru;-7.475;112.166
4433;Gebang Bunder;-7.482;112.176
4433;Jatimlerek;-7.482;112.189
4433;Karang Mojo;-7.474;112.197
4433;Plandaan;-7.46;112.189
4433;Bangsri;-7.465;112.18
4433;Purisemanding;-7.449;112.197
4433;Tondowulan;-7.43;112.202
4433;Darurejo;-7.433;112.183
4433;Sumberjo;-7.422;112.174
4433;Jipurapah;-7.405;112.115
4434;Ngliman;-7.792;111.769
4434;Bareng;-7.757;111.779
4434;Sawahan;-7.737;111.758
4434;Bendolo;-7.754;111.738
4434;Duren;-7.7;111.769
4434;Sidorejo;-7.719;111.775
4434;Margopatut;-7.735;111.795
4434;Siwalan;-7.698;111.794
4434;Kebon Agung;-7.702;111.813
4435;Klodan;-7.774;111.83
4435;Blongko;-7.742;111.831
4435;Kepel;-7.767;111.81
4435;Kweden;-7.688;111.825
4435;Ngetos;-7.703;111.842
4435;Suru;-7.719;111.853
4435;Oro-oro Ombo;-7.703;111.867
4435;Mojoduwur;-7.687;111.859
4435;Kuncir;-7.68;111.849
4436;Salamrojo;-7.681;111.811
4436;Cepoko;-7.677;111.832
4436;Maguan;-7.667;111.835
4436;Semare;-7.665;111.849
4436;Mlilir;-7.68;111.866
4436;Bendungrejo;-7.68;111.873
4436;Berbek;-7.661;111.856
4436;Sengkut;-7.659;111.873
4436;Ngrawan;-7.659;111.883
4436;Sumberwindu;-7.651;111.87
4436;Kacangan;-7.657;111.863
4436;Sendang Bumen;-7.646;111.857
4436;Sumber Urip;-7.633;111.849
4436;Patranrejo;-7.639;111.872
4436;Balongrejo;-7.628;111.881
4436;Tiripan;-7.631;111.87
4436;Sono Patik;-7.62;111.873
4436;Grojogan;-7.621;111.861
4436;Bulu;-7.621;111.849
4436;Hutan;-7.652;111.822
4437;Bajulan;-7.762;111.86
4437;Macanan;-7.73;111.877
4437;Genjeng;-7.701;111.888
4437;Karangsono;-7.68;111.893
4437;Ngepeh;-7.683;111.883
4437;Godean;-7.656;111.898
4437;Patihan;-7.652;111.91
4437;Sekaran;-7.645;111.916
4437;Loceret;-7.645;111.895
4437;Jatirejo;-7.652;111.89
4437;Tempel Wetan;-7.653;111.88
4437;Teken Glagahan;-7.647;111.882
4437;Mungkung;-7.636;111.884
4437;Gejagan;-7.629;111.891
4437;Candirejo;-7.637;111.892
4437;Sukorejo;-7.629;111.9
4437;Kwagean;-7.639;111.906
4437;Kenep;-7.639;111.923
4437;Putukrejo;-7.641;111.932
4437;Nglaban;-7.626;111.928
4437;Sombron;-7.63;111.912
4437;Tanjungrejo;-7.621;111.908
4438;Joho;-7.718;111.914
4438;Jatigreges;-7.709;111.905
4438;Sanan;-7.694;111.938
4438;Pace Kulon;-7.683;111.927
4438;Gondang;-7.692;111.909
4438;Cerme;-7.679;111.917
4438;Mlandangan;-7.679;111.905
4438;Jampes;-7.685;111.898
4438;Batembat;-7.661;111.908
4438;Babadan;-7.668;111.918
4438;Bodor;-7.665;111.93
4438;Pace Wetan;-7.679;111.943
4438;Gemenggeng;-7.665;111.948
4438;Jetis;-7.667;111.939
4438;Banaran;-7.655;111.922
4438;Kecubung;-7.652;111.934
4438;Plosoharjo;-7.656;111.951
4438;Kepanjen;-7.636;111.943
4439;Kedung Ombo;-7.672;111.967
4439;Sumberkepuh;-7.66;111.989
4439;Kampungbaru;-7.649;112.021
4439;Wates;-7.645;111.98
4439;Malangsari;-7.649;111.973
4439;Getas;-7.648;111.96
4439;Sonobekel;-7.634;111.962
4439;Ngadirejo;-7.627;111.98
4439;Banjar Anyar;-7.62;111.993
4439;Sidoharjo;-7.628;112.003
4439;Tanjung Anom;-7.633;112.029
4439;Jogomerto;-7.618;112.042
4439;Warujayeng;-7.62;112.023
4439;Kedungrejo;-7.595;112.017
4439;Sambirejo;-7.6;111.997
4439;Demangan;-7.58;112.003
4440;Gondanglegi;-7.751;112.013
4440;Singkal Anyar;-7.735;112.017
4440;Mojo Agung;-7.735;112.006
4440;Bandung;-7.727;111.997
4440;Nglawak;-7.708;111.987
4440;Baleturi;-7.714;112.001
4440;Tegaron;-7.72;112.016
4440;Tanjung Tani;-7.717;112.024
4440;Sanggrahan;-7.707;112.015
4440;Rowoharjo;-7.689;111.988
4440;Sugihwaras;-7.684;111.999
4440;Watu Dandang;-7.696;112.017
4440;Sono Ageng;-7.673;112.015
4440;Kurungrejo;-7.662;112.024
4441;Juwet;-7.715;112.056
4441;Tanjung Kalang;-7.709;112.045
4441;Kelutan;-7.694;112.067
4441;Cengkok;-7.693;112.039
4441;Mojokendil;-7.673;112.037
4441;Ngronggot;-7.677;112.055
4441;Banjar Sari;-7.673;112.071
4441;Dadapan;-7.659;112.077
4441;Klurahan;-7.65;112.058
4441;Betet;-7.649;112.043
4441;Kaloran;-7.63;112.048
4441;Kali Anyar;-7.639;112.064
4441;Trayang;-7.646;112.088
4442;Drenges;-7.63;112.078
4442;Juwono;-7.636;112.094
4442;Bangsri;-7.626;112.098
4442;Kalianyar;-7.629;112.086
4442;Tanjung;-7.618;112.087
4442;Nglawak;-7.606;112.082
4442;Kepuh;-7.606;112.092
4442;Tembarak;-7.607;112.1
4442;Pelem;-7.599;112.093
4442;Kutorejo;-7.595;112.103
4442;Banaran;-7.59;112.102
4442;Lambang Kuning;-7.592;112.084
4442;Pandan Toyo;-7.58;112.092
4442;Kudu;-7.585;112.108
4443;Lestari;-7.579;112.109
4443;Pisang;-7.572;112.097
4443;Pecuk;-7.568;112.107
4443;Ngrombot;-7.552;112.118
4443;Tirtobinangun;-7.531;112.138
4443;Rowomarto;-7.537;112.111
4443;Pakuncen;-7.55;112.114
4443;Patianrowo;-7.557;112.11
4443;Ngepung;-7.553;112.088
4443;Babadan;-7.556;112.08
4443;Bukur;-7.548;112.065
4444;Sambiroto;-7.622;112.06
4444;Gebang Kerep;-7.611;112.066
4444;Baron;-7.605;112.055
4444;Waung;-7.596;112.048
4444;Kemlokolegi;-7.592;112.058
4444;Kemaduh;-7.585;112.077
4444;Garu;-7.572;112.076
4444;Jekek;-7.578;112.057
4444;Jambi;-7.583;112.022
4444;Mabung;-7.576;112.029
4444;Katerban;-7.564;112.042
4445;Sumberjo;-7.57;111.959
4445;Nglinggo;-7.575;111.976
4445;Mojoseto;-7.572;111.988
4445;Karangsemi;-7.557;111.991
4445;Senjayan;-7.568;112.005
4445;Kedung Glugu;-7.559;112.015
4445;Jaan;-7.54;112.037
4445;Sumber Agung;-7.537;112.018
4445;Ketawang;-7.549;112.014
4445;Ngujung;-7.539;112.001
4445;Losari;-7.477;111.998
4445;Sanggrahan;-7.532;111.992
4445;Balong Gebang;-7.538;111.978
4445;Pandean;-7.543;111.966
4445;Campur;-7.543;111.955
4445;Gondang Kulon;-7.525;111.955
4445;Senggowar;-7.515;111.958
4445;Hutan;-7.499;112.002
4446;Sumengko;-7.621;111.952
4446;Kapas;-7.611;111.938
4446;Blitaran;-7.613;111.968
4446;Kedung Soko;-7.601;111.981
4446;Nglundo;-7.598;111.97
4446;Bungur;-7.6;111.959
4446;Sukomoro;-7.601;111.946
4446;Pehserut;-7.597;111.934
4446;Ngrami;-7.584;111.951
4446;Bagor Wetan;-7.575;111.94
4446;Putren;-7.577;111.925
4446;Ngrengket;-7.577;111.911
4447;Jatirejo;-7.615;111.887
4447;Ploso;-7.618;111.897
4447;Kramat;-7.612;111.915
4447;Payaman;-7.61;111.902
4447;Kartoharjo;-7.608;111.89
4447;Cangkringan;-7.6;111.886
4447;Bogo;-7.599;111.892
4447;Kauman;-7.598;111.897
4447;Ganung Kidul;-7.605;111.913
4447;Mangun Dikaran;-7.598;111.909
4447;Werungotok;-7.592;111.92
4447;Begadung;-7.585;111.903
4447;Ringin Anom;-7.587;111.892
4447;Kedung Dowo;-7.569;111.909
4447;Balong Pacul;-7.563;111.929
4448;Balongrejo;-7.605;111.847
4448;Girirejo;-7.61;111.863
4448;Pesudukuh;-7.605;111.866
4448;Sekar Putih;-7.605;111.88
4448;Buduran;-7.598;111.866
4448;Ngumpul;-7.585;111.846
4448;Bagor Kulon;-7.564;111.842
4448;Petak;-7.568;111.848
4448;Paron;-7.574;111.851
4448;Karang Tengah;-7.577;111.857
4448;Selorejo;-7.583;111.864
4448;Gandu;-7.593;111.873
4448;Guyangan;-7.585;111.879
4448;Kedondong;-7.589;111.885
4448;Sugih Waras;-7.576;111.894
4448;Kutorejo;-7.578;111.884
4448;Kerep Kidul;-7.578;111.874
4448;Gemenggeng;-7.569;111.877
4448;Kendal Rejo;-7.567;111.864
4448;Banaran Kulon;-7.538;111.853
4448;Banaran Wetan;-7.545;111.863
4448;Hutan;-7.604;111.825
4449;Sudimoroharjo;-7.664;111.785
4449;Ngadipiro;-7.623;111.8
4449;Wilangan;-7.571;111.808
4449;Mancon;-7.561;111.825
4449;Ngudikan;-7.552;111.841
4449;Sukoharjo;-7.541;111.847
4450;Sidokare;-7.558;111.873
4450;Sukorejo;-7.561;111.883
4450;Mungkung;-7.561;111.9
4450;Gempol;-7.566;111.902
4450;Puh Kerep;-7.55;111.942
4450;Mlorah;-7.546;111.92
4450;Jatirejo;-7.541;111.907
4450;Klagen;-7.54;111.896
4450;Setren;-7.554;111.892
4450;Mojorembun;-7.545;111.878
4450;Ngadiboyo;-7.512;111.869
4450;Rejoso;-7.521;111.894
4450;Talang;-7.528;111.913
4450;Ngangkatan;-7.532;111.929
4450;Talun;-7.525;111.939
4450;Jintel;-7.513;111.933
4450;Musir Kidul;-7.515;111.915
4450;Banjarejo;-7.519;111.903
4450;Sambi Kerep;-7.469;111.9
4450;Musir Lor;-7.506;111.911
4450;Wengkal;-7.483;111.922
4450;Kedung Padang;-7.49;111.941
4450;Tritik;-7.468;111.858
4450;Benda Asri;-7.46;111.822
4451;Sugihwaras;-7.446;111.931
4451;Ngluyu;-7.457;111.948
4451;Tempuran;-7.464;111.978
4451;Lengkong Lor;-7.45;112.014
4451;Gampeng;-7.425;111.969
4451;Bajang;-7.422;112.017
4452;Banjar Dowo;-7.536;112.056
4452;Jati Punggur;-7.524;112.066
4452;Lengkong;-7.531;112.07
4452;Jegreg;-7.529;112.086
4452;Kedung Mlaten;-7.528;112.098
4452;Prayungan;-7.51;112.095
4452;Balong Asem;-7.518;112.089
4452;Sawahan;-7.513;112.083
4452;Ngringin;-7.513;112.073
4452;Ketandan;-7.509;112.052
4452;Banggle;-7.487;112.051
4452;Sumber Kepuh;-7.489;112.071
4452;Sumbersono;-7.501;112.087
4452;Pinggir;-7.474;112.074
4452;Ngepung;-7.431;112.061
4452;Sumbermiri;-7.456;112.046
4453;Perning;-7.498;112.099
4453;Ngasem;-7.519;112.112
4453;Gondang Wetan;-7.506;112.119
4453;Jatikalen;-7.513;112.127
4453;Dlururejo;-7.512;112.135
4453;Begendeng;-7.508;112.147
4453;Lumpang Kuwik;-7.499;112.137
4453;Dawuhan;-7.492;112.148
4453;Munung;-7.49;112.161
4453;Pulowetan;-7.474;112.153
4453;Pule;-7.477;112.12
4454;Tambakmas;-7.771;111.461
4454;Tanjungrejo;-7.773;111.482
4454;Sukorejo;-7.772;111.499
4454;Pucanganom;-7.756;111.497
4454;Krandegan;-7.748;111.505
4454;Singgahan;-7.734;111.503
4454;Sidorejo;-7.748;111.48
4454;Palur;-7.755;111.466
4454;Mojorejo;-7.74;111.464
4454;Kebonsari;-7.733;111.488
4454;Rejosari;-7.724;111.474
4454;Balerejo;-7.719;111.501
4454;Bacem;-7.706;111.509
4454;Kedondong;-7.71;111.491
4455;Banaran;-7.737;111.516
4455;Klorogan;-7.73;111.521
4455;Slambur;-7.735;111.531
4455;Geger;-7.745;111.544
4455;Sareng;-7.74;111.555
4455;Purworejo;-7.726;111.54
4455;Sumberejo;-7.72;111.524
4455;Jatisari;-7.712;111.532
4455;Uteran;-7.705;111.535
4455;Pagotan;-7.699;111.539
4455;Jogodayuh;-7.694;111.53
4455;Nglandung;-7.698;111.518
4455;Samberejo;-7.696;111.506
4455;Putat;-7.683;111.505
4455;Sangen;-7.688;111.536
4455;Kertosari;-7.677;111.539
4455;Kertobanyon;-7.675;111.531
4455;Kaibon;-7.679;111.522
4455;Kranggan;-7.669;111.515
4456;Lembah;-7.787;111.501
4456;Mlilir;-7.793;111.517
4456;Kradinan;-7.797;111.547
4456;Suluk;-7.788;111.579
4456;Blimbing;-7.77;111.586
4456;Bader;-7.778;111.557
4456;Candimulyo;-7.764;111.547
4456;Glonggong;-7.78;111.53
4456;Dolopo;-7.764;111.526
4456;Doho;-7.767;111.517
4456;Ketawang;-7.757;111.512
4456;Bangunsari;-7.749;111.522
4456;Hutan;-7.79;111.545
4457;Ketandan;-7.758;111.571
4457;Tileng;-7.773;111.609
4457;Mendak;-7.768;111.633
4457;Segulung;-7.753;111.611
4457;Padas;-7.749;111.626
4457;Ngranget;-7.739;111.625
4457;Joho;-7.725;111.564
4457;Kepet;-7.726;111.553
4457;Dagangan;-7.714;111.559
4457;Jetis;-7.708;111.566
4457;Prambon;-7.696;111.574
4457;Banjarejo;-7.712;111.574
4457;Mruwak;-7.701;111.584
4457;Banjarsari Wetan;-7.689;111.57
4457;Banjarsari Kulon;-7.682;111.576
4457;Sewulan;-7.698;111.547
4457;Sukosari;-7.686;111.546
4457;Hutan;-7.732;111.58
4458;Sidorejo;-7.669;111.545
4458;Pilangrejo;-7.667;111.558
4458;Munggut;-7.657;111.555
4458;Mojopurno;-7.652;111.564
4458;Karangrejo;-7.667;111.587
4458;Brumbun;-7.692;111.602
4458;Kresek;-7.703;111.627
4458;Wungu;-7.685;111.622
4458;Mojorayung;-7.633;111.57
4458;Bantengan;-7.644;111.566
4458;Tempursari;-7.622;111.557
4458;Nglanduk;-7.622;111.574
4458;Nglambangan;-7.612;111.582
4458;Sobrah;-7.606;111.59
4458;Hutan;-7.652;111.612
4459;Bodag;-7.724;111.628
4459;Kepel;-7.747;111.675
4459;Kare;-7.769;111.706
4459;Bolo;-7.718;111.651
4459;Kuwiran;-7.683;111.654
4459;Randualas;-7.674;111.676
4459;Cermo;-7.71;111.703
4459;Morang;-7.672;111.706
4460;Batok;-7.694;111.72
4460;Durenan;-7.708;111.737
4460;Winong;-7.673;111.747
4460;Tawangrejo;-7.625;111.713
4460;Gemarang;-7.636;111.756
4460;Sebayi;-7.599;111.746
4460;Nampu;-7.594;111.775
4460;Hutan;-7.734;111.721
4461;Bajulan;-7.535;111.666
4461;Sukorejo;-7.532;111.681
4461;Ngepeh;-7.544;111.681
4461;Bongsopotro;-7.54;111.694
4461;Sidorejo;-7.543;111.715
4461;Sugihwaras;-7.566;111.741
